datetime,elapsed_s,pressure_hpa
2000/01/01@21:31:34,47616,967.417232
2000/01/01@21:31:35,47617,967.3936
2000/01/01@21:31:36,47618,967.41096
2000/01/01@21:31:37,47619,967.4111
2000/01/01@21:31:38,47620,967.40732
2000/01/01@21:31:39,47621,967.4317
2000/01/01@21:31:40,47622,967.43192
2000/01/01@21:31:41,47623,967.42056
2000/01/01@21:31:42,47624,967.4292
2000/01/01@21:31:43,47625,967.464
2000/01/01@21:31:44,47626,967.4801
2000/01/01@21:31:46,47628,967.4615
2000/01/01@21:31:47,47629,967.4367
2000/01/01@21:31:48,47630,967.4294
2000/01/01@21:31:49,47631,967.4268
2000/01/01@21:31:50,47632,967.39952
2000/01/01@21:31:51,47633,967.454
2000/01/01@21:31:52,47634,967.4688
2000/01/01@21:31:53,47635,967.41692
2000/01/01@21:31:54,47636,967.4292
2000/01/01@21:31:55,47637,967.45776
2000/01/01@21:31:56,47638,967.4355
2000/01/01@21:31:58,47639,967.4995
2000/01/01@21:31:59,47641,967.4253
2000/01/01@21:32:00,47642,967.4367
2000/01/01@21:32:01,47643,967.4565
2000/01/01@21:32:02,47644,967.440368
2000/01/01@21:32:03,47645,967.4217
2000/01/01@21:32:04,47646,967.45384
2000/01/01@21:32:05,47647,967.4191
2000/01/01@21:32:06,47648,967.4341
2000/01/01@21:32:07,47649,967.47128
2000/01/01@21:32:08,47650,967.4476
2000/01/01@21:32:09,47651,967.4574
2000/01/01@21:32:11,47653,967.4599
2000/01/01@21:32:12,47654,967.43272
2000/01/01@21:32:13,47655,967.4649
2000/01/01@21:32:14,47656,967.4487
2000/01/01@21:32:15,47657,967.4465
2000/01/01@21:32:16,47658,967.4564
2000/01/01@21:32:17,47659,967.4514
2000/01/01@21:32:18,47660,967.4303
2000/01/01@21:32:19,47661,967.45376
2000/01/01@21:32:20,47662,967.44868
2000/01/01@21:32:21,47663,967.43272
2000/01/01@21:32:22,47664,967.4511
2000/01/01@21:32:24,47666,967.458464
2000/01/01@21:32:25,47667,967.42016
2000/01/01@21:32:26,47668,967.45232
2000/01/01@21:32:27,47669,967.44995
2000/01/01@21:32:28,47670,967.4796
2000/01/01@21:32:29,47671,967.4425
2000/01/01@21:32:30,47672,967.4597
2000/01/01@21:32:31,47673,967.4462
2000/01/01@21:32:32,47674,967.467
2000/01/01@21:32:33,47675,967.45984
2000/01/01@21:32:34,47676,967.4635
2000/01/01@21:32:35,47677,967.4363
2000/01/01@21:32:37,47679,967.456
2000/01/01@21:32:38,47680,967.43368
2000/01/01@21:32:39,47681,967.4325
2000/01/01@21:32:40,47682,967.4313
2000/01/01@21:32:41,47683,967.42
2000/01/01@21:32:42,47684,967.457
2000/01/01@21:32:43,47685,967.434736
2000/01/01@21:32:44,47686,967.4744
2000/01/01@21:32:45,47687,967.42344
2000/01/01@21:32:46,47688,967.41128
2000/01/01@21:32:47,47689,967.45824
2000/01/01@21:32:48,47690,967.4445
2000/01/01@21:32:50,47692,967.491664
2000/01/01@21:32:51,47693,967.4322
2000/01/01@21:32:52,47694,967.42732
2000/01/01@21:32:53,47695,967.4643
2000/01/01@21:32:54,47696,967.4261
2000/01/01@21:32:55,47697,967.4941
2000/01/01@21:32:56,47698,967.46328
2000/01/01@21:32:57,47699,967.4643
2000/01/01@21:32:58,47700,967.46684
2000/01/01@21:32:59,47701,967.452
2000/01/01@21:33:00,47702,967.43352
2000/01/01@21:33:02,47703,967.46684
2000/01/01@21:33:03,47705,967.47184
2000/01/01@21:33:04,47706,967.4432
2000/01/01@21:33:05,47707,967.438336
2000/01/01@21:33:06,47708,967.47292
2000/01/01@21:33:07,47709,967.45292
2000/01/01@21:33:08,47710,967.4629
2000/01/01@21:33:09,47711,967.47408
2000/01/01@21:33:10,47712,967.474
2000/01/01@21:33:11,47713,967.4829
2000/01/01@21:33:12,47714,967.47408
2000/01/01@21:33:13,47715,967.47532
2000/01/01@21:33:15,47717,967.4554
2000/01/01@21:33:16,47718,967.443
2000/01/01@21:33:17,47719,967.4741
2000/01/01@21:33:18,47720,967.4778
2000/01/01@21:33:19,47721,967.469
2000/01/01@21:33:20,47722,967.4702
2000/01/01@21:33:21,47723,967.4779
2000/01/01@21:33:22,47724,967.4579
2000/01/01@21:33:23,47725,967.4603
2000/01/01@21:33:24,47726,967.4294
2000/01/01@21:33:25,47727,967.4492
2000/01/01@21:33:26,47728,967.46536
2000/01/01@21:33:28,47730,967.44652
2000/01/01@21:33:29,47731,967.40708
2000/01/01@21:33:30,47732,967.4429
2000/01/01@21:33:31,47733,967.4479
2000/01/01@21:33:32,47734,967.4453
2000/01/01@21:33:33,47735,967.4849
2000/01/01@21:33:34,47736,967.4911
2000/01/01@21:33:35,47737,967.42456
2000/01/01@21:33:36,47738,967.4529
2000/01/01@21:33:37,47739,967.45528
2000/01/01@21:33:38,47740,967.4553
2000/01/01@21:33:40,47741,967.4355
2000/01/01@21:33:41,47743,967.45776
2000/01/01@21:33:42,47744,967.44148
2000/01/01@21:33:43,47745,967.44416
2000/01/01@21:33:44,47746,967.4763
2000/01/01@21:33:45,47747,967.4701
2000/01/01@21:33:46,47748,967.45776
2000/01/01@21:33:47,47749,967.44168
2000/01/01@21:33:48,47750,967.4651
2000/01/01@21:33:49,47751,967.4104
2000/01/01@21:33:50,47752,967.4515
2000/01/01@21:33:51,47753,967.42916
2000/01/01@21:33:53,47755,967.46264
2000/01/01@21:33:54,47756,967.4625
2000/01/01@21:33:55,47757,967.438864
2000/01/01@21:33:56,47758,967.440368
2000/01/01@21:33:57,47759,967.4425
2000/01/01@21:33:58,47760,967.43256
2000/01/01@21:33:59,47761,967.464864
2000/01/01@21:34:00,47762,967.4377
2000/01/01@21:34:01,47763,967.43144
2000/01/01@21:34:02,47764,967.455
2000/01/01@21:34:03,47765,967.4203
2000/01/01@21:34:04,47766,967.4932
2000/01/01@21:34:06,47768,967.43992
2000/01/01@21:34:07,47769,967.471
2000/01/01@21:34:08,47770,967.5055
2000/01/01@21:34:09,47771,967.455
2000/01/01@21:34:10,47772,967.44976
2000/01/01@21:34:11,47773,967.4796
2000/01/01@21:34:12,47774,967.4239
2000/01/01@21:34:13,47775,967.47848
2000/01/01@21:34:14,47776,967.46968
2000/01/01@21:34:15,47777,967.42016
2000/01/01@21:34:16,47778,967.454864
2000/01/01@21:34:17,47779,967.4448
2000/01/01@21:34:19,47781,967.44995
2000/01/01@21:34:20,47782,967.50664
2000/01/01@21:34:21,47783,967.4819
2000/01/01@21:34:22,47784,967.4423
2000/01/01@21:34:23,47785,967.4497
2000/01/01@21:34:24,47786,967.4372
2000/01/01@21:34:25,47787,967.43976
2000/01/01@21:34:26,47788,967.4411
2000/01/01@21:34:27,47789,967.4361
2000/01/01@21:34:28,47790,967.4397
2000/01/01@21:34:29,47791,967.4261
2000/01/01@21:34:30,47792,967.4533
2000/01/01@21:34:32,47794,967.42976
2000/01/01@21:34:33,47795,967.4892
2000/01/01@21:34:34,47796,967.41128
2000/01/01@21:34:35,47797,967.42976
2000/01/01@21:34:36,47798,967.43944
2000/01/01@21:34:37,47799,967.4545
2000/01/01@21:34:38,47800,967.4161
2000/01/01@21:34:39,47801,967.4112
2000/01/01@21:34:40,47802,967.438336
2000/01/01@21:34:41,47803,967.40624
2000/01/01@21:34:42,47804,967.4148
2000/01/01@21:34:44,47806,967.4506
2000/01/01@21:34:45,47807,967.4359
2000/01/01@21:34:46,47808,967.4111
2000/01/01@21:34:47,47809,967.4556
2000/01/01@21:34:48,47810,967.4407
2000/01/01@21:34:49,47811,967.4492
2000/01/01@21:34:50,47812,967.4049
2000/01/01@21:34:51,47813,967.4
2000/01/01@21:34:52,47814,967.4397
2000/01/01@21:34:53,47815,967.38728
2000/01/01@21:34:54,47816,967.38984
2000/01/01@21:34:55,47817,967.4119
2000/01/01@21:34:57,47819,967.39592
2000/01/01@21:34:58,47820,967.40608
2000/01/01@21:34:59,47821,967.40968
2000/01/01@21:35:00,47822,967.4109
2000/01/01@21:35:01,47823,967.3936
2000/01/01@21:35:02,47824,967.4293
2000/01/01@21:35:03,47825,967.402064
2000/01/01@21:35:04,47826,967.3936
2000/01/01@21:35:05,47827,967.410736
2000/01/01@21:35:06,47828,967.371136
2000/01/01@21:35:07,47829,967.4453
2000/01/01@21:35:08,47830,967.3886
2000/01/01@21:35:10,47832,967.42344
2000/01/01@21:35:11,47833,967.412032
2000/01/01@21:35:12,47834,967.434432
2000/01/01@21:35:13,47835,967.4218
2000/01/01@21:35:14,47836,967.41944
2000/01/01@21:35:15,47837,967.4154
2000/01/01@21:35:16,47838,967.4059
2000/01/01@21:35:17,47839,967.428
2000/01/01@21:35:18,47840,967.4278
2000/01/01@21:35:19,47841,967.417968
2000/01/01@21:35:20,47842,967.40456
2000/01/01@21:35:21,47843,967.4292
2000/01/01@21:35:22,47844,967.404336
2000/01/01@21:35:24,47846,967.447632
2000/01/01@21:35:25,47847,967.4179
2000/01/01@21:35:26,47848,967.4378
2000/01/01@21:35:27,47849,967.3933
2000/01/01@21:35:28,47850,967.413
2000/01/01@21:35:29,47851,967.42068
2000/01/01@21:35:30,47852,967.421632
2000/01/01@21:35:31,47853,967.4229
2000/01/01@21:35:32,47854,967.39688
2000/01/01@21:35:33,47855,967.40668
2000/01/01@21:35:34,47856,967.40668
2000/01/01@21:35:36,47858,967.408
2000/01/01@21:35:37,47859,967.4252
2000/01/01@21:35:38,47860,967.402832
2000/01/01@21:35:39,47861,967.41292
2000/01/01@21:35:40,47862,967.4166
2000/01/01@21:35:41,47863,967.404
2000/01/01@21:35:42,47864,967.4189
2000/01/01@21:35:43,47865,967.41908
2000/01/01@21:35:44,47866,967.4152
2000/01/01@21:35:45,47867,967.4127
2000/01/01@21:35:46,47868,967.4325
2000/01/01@21:35:47,47869,967.4313
2000/01/01@21:35:49,47871,967.38664
2000/01/01@21:35:50,47872,967.40652
2000/01/01@21:35:51,47873,967.3918
2000/01/01@21:35:52,47874,967.43384
2000/01/01@21:35:53,47875,967.4214
2000/01/01@21:35:54,47876,967.41656
2000/01/01@21:35:55,47877,967.3843
2000/01/01@21:35:56,47878,967.3856
2000/01/01@21:35:57,47879,967.4113
2000/01/01@21:35:58,47880,967.41976
2000/01/01@21:35:59,47881,967.3831
2000/01/01@21:36:00,47882,967.4137
2000/01/01@21:36:02,47884,967.3914
2000/01/01@21:36:03,47885,967.39512
2000/01/01@21:36:04,47886,967.3977
2000/01/01@21:36:05,47887,967.3988
2000/01/01@21:36:06,47888,967.3988
2000/01/01@21:36:07,47889,967.39016
2000/01/01@21:36:08,47890,967.4026
2000/01/01@21:36:09,47891,967.4347
2000/01/01@21:36:10,47892,967.412336
2000/01/01@21:36:11,47893,967.4161
2000/01/01@21:36:12,47894,967.4149
2000/01/01@21:36:13,47895,967.4162
2000/01/01@21:36:15,47897,967.3964
2000/01/01@21:36:16,47898,967.3728
2000/01/01@21:36:17,47899,967.3989
2000/01/01@21:36:18,47900,967.40515
2000/01/01@21:36:19,47901,967.3613
2000/01/01@21:36:20,47902,967.4543
2000/01/01@21:36:21,47903,967.42948
2000/01/01@21:36:22,47904,967.45304
2000/01/01@21:36:23,47905,967.434432
2000/01/01@21:36:24,47906,967.41692
2000/01/01@21:36:25,47907,967.41096
2000/01/01@21:36:26,47908,967.4122
2000/01/01@21:36:28,47910,967.3948
2000/01/01@21:36:29,47911,967.4222
2000/01/01@21:36:30,47912,967.37132
2000/01/01@21:36:31,47913,967.403568
2000/01/01@21:36:32,47914,967.417232
2000/01/01@21:36:33,47915,967.41096
2000/01/01@21:36:34,47916,967.4307
2000/01/01@21:36:35,47917,967.41584
2000/01/01@21:36:36,47918,967.401
2000/01/01@21:36:37,47919,967.4119
2000/01/01@21:36:38,47920,967.387
2000/01/01@21:36:40,47922,967.3821
2000/01/01@21:36:41,47923,967.39968
2000/01/01@21:36:42,47924,967.39576
2000/01/01@21:36:43,47925,967.4007
2000/01/01@21:36:44,47926,967.3945
2000/01/01@21:36:45,47927,967.42068
2000/01/01@21:36:46,47928,967.39348
2000/01/01@21:36:47,47929,967.42056
2000/01/01@21:36:48,47930,967.39452
2000/01/01@21:36:49,47931,967.40936
2000/01/01@21:36:50,47932,967.3933
2000/01/01@21:36:51,47933,967.40936
2000/01/01@21:36:53,47935,967.392
2000/01/01@21:36:54,47936,967.40708
2000/01/01@21:36:55,47937,967.41316
2000/01/01@21:36:56,47938,967.3957
2000/01/01@21:36:57,47939,967.407
2000/01/01@21:36:58,47940,967.3921
2000/01/01@21:36:59,47941,967.4153
2000/01/01@21:37:00,47942,967.45376
2000/01/01@21:37:01,47943,967.37448
2000/01/01@21:37:02,47944,967.4241
2000/01/01@21:37:03,47945,967.41908
2000/01/01@21:37:04,47946,967.411568
2000/01/01@21:37:06,47948,967.425232
2000/01/01@21:37:07,47949,967.4227
2000/01/01@21:37:08,47950,967.372
2000/01/01@21:37:09,47951,967.3931
2000/01/01@21:37:10,47952,967.3695
2000/01/01@21:37:11,47953,967.4079
2000/01/01@21:37:12,47954,967.4216
2000/01/01@21:37:13,47955,967.40176
2000/01/01@21:37:14,47956,967.3795
2000/01/01@21:37:15,47957,967.38308
2000/01/01@21:37:16,47958,967.44868
2000/01/01@21:37:18,47959,967.412864
2000/01/01@21:37:19,47961,967.4536
2000/01/01@21:37:20,47962,967.44492
2000/01/01@21:37:21,47963,967.4224
2000/01/01@21:37:22,47964,967.43384
2000/01/01@21:37:23,47965,967.44868
2000/01/01@21:37:24,47966,967.378
2000/01/01@21:37:25,47967,967.36552
2000/01/01@21:37:26,47968,967.39268
2000/01/01@21:37:27,47969,967.4038
2000/01/01@21:37:28,47970,967.39152
2000/01/01@21:37:29,47971,967.392736
2000/01/01@21:37:31,47973,967.4002
2000/01/01@21:37:32,47974,967.4075
2000/01/01@21:37:33,47975,967.3803
2000/01/01@21:37:34,47976,967.4224
2000/01/01@21:37:35,47977,967.4186
2000/01/01@21:37:36,47978,967.3837
2000/01/01@21:37:37,47979,967.40643
2000/01/01@21:37:38,47980,967.4522
2000/01/01@21:37:39,47981,967.436064
2000/01/01@21:37:40,47982,967.3851
2000/01/01@21:37:41,47983,967.43336
2000/01/01@21:37:42,47984,967.4088
2000/01/01@21:37:44,47986,967.4235
2000/01/01@21:37:45,47987,967.3727
2000/01/01@21:37:46,47988,967.40732
2000/01/01@21:37:47,47989,967.395
2000/01/01@21:37:48,47990,967.3801
2000/01/01@21:37:49,47991,967.3627
2000/01/01@21:37:50,47992,967.42456
2000/01/01@21:37:51,47993,967.386
2000/01/01@21:37:52,47994,967.3566
2000/01/01@21:37:53,47995,967.4147
2000/01/01@21:37:54,47996,967.3603
2000/01/01@21:37:55,47997,967.38252
2000/01/01@21:37:57,47999,967.4172
2000/01/01@21:37:58,48000,967.4345
2000/01/01@21:37:59,48001,967.394832
2000/01/01@21:38:00,48002,967.36648
2000/01/01@21:38:01,48003,967.3934
2000/01/01@21:38:02,48004,967.4356
2000/01/01@21:38:03,48005,967.3986
2000/01/01@21:38:04,48006,967.4012
2000/01/01@21:38:05,48007,967.371136
2000/01/01@21:38:06,48008,967.4168
2000/01/01@21:38:07,48009,967.3984
2000/01/01@21:38:08,48010,967.384768
2000/01/01@21:38:10,48012,967.42308
2000/01/01@21:38:11,48013,967.3897
2000/01/01@21:38:12,48014,967.4168
2000/01/01@21:38:13,48015,967.40216
2000/01/01@21:38:14,48016,967.3636
2000/01/01@21:38:15,48017,967.355
2000/01/01@21:38:16,48018,967.39952
2000/01/01@21:38:17,48019,967.3959
2000/01/01@21:38:18,48020,967.3585
2000/01/01@21:38:19,48021,967.388336
2000/01/01@21:38:20,48022,967.3957
2000/01/01@21:38:22,48023,967.35864
2000/01/01@21:38:23,48025,967.3736
2000/01/01@21:38:24,48026,967.36488
2000/01/01@21:38:25,48027,967.3821
2000/01/01@21:38:26,48028,967.36976
2000/01/01@21:38:27,48029,967.3795
2000/01/01@21:38:28,48030,967.4041
2000/01/01@21:38:29,48031,967.3572
2000/01/01@21:38:30,48032,967.4127
2000/01/01@21:38:31,48033,967.3993
2000/01/01@21:38:32,48034,967.337136
2000/01/01@21:38:33,48035,967.39792
2000/01/01@21:38:35,48037,967.43384
2000/01/01@21:38:36,48038,967.3682
2000/01/01@21:38:37,48039,967.385536
2000/01/01@21:38:38,48040,967.402832
2000/01/01@21:38:39,48041,967.4115
2000/01/01@21:38:40,48042,967.40016
2000/01/01@21:38:41,48043,967.39656
2000/01/01@21:38:42,48044,967.3806
2000/01/01@21:38:43,48045,967.39908
2000/01/01@21:38:44,48046,967.36208
2000/01/01@21:38:45,48047,967.37784
2000/01/01@21:38:46,48048,967.3533
2000/01/01@21:38:48,48050,967.37912
2000/01/01@21:38:49,48051,967.3953
2000/01/01@21:38:50,48052,967.3977
2000/01/01@21:38:51,48053,967.3878
2000/01/01@21:38:52,48054,967.3978
2000/01/01@21:38:53,48055,967.3308
2000/01/01@21:38:54,48056,967.3655
2000/01/01@21:38:55,48057,967.371664
2000/01/01@21:38:56,48058,967.39512
2000/01/01@21:38:57,48059,967.4373
2000/01/01@21:38:58,48060,967.3865
2000/01/01@21:38:59,48061,967.4261
2000/01/01@21:39:01,48063,967.38792
2000/01/01@21:39:02,48064,967.3988
2000/01/01@21:39:03,48065,967.3901
2000/01/01@21:39:04,48066,967.3878
2000/01/01@21:39:05,48067,967.39132
2000/01/01@21:39:06,48068,967.3826
2000/01/01@21:39:07,48069,967.3988
2000/01/01@21:39:08,48070,967.3963
2000/01/01@21:39:09,48071,967.37416
2000/01/01@21:39:10,48072,967.39868
2000/01/01@21:39:11,48073,967.3911
2000/01/01@21:39:13,48075,967.3935
2000/01/01@21:39:14,48076,967.3589
2000/01/01@21:39:15,48077,967.35048
2000/01/01@21:39:16,48078,967.3589
2000/01/01@21:39:17,48079,967.34652
2000/01/01@21:39:18,48080,967.3652
2000/01/01@21:39:19,48081,967.3664
2000/01/01@21:39:20,48082,967.3924
2000/01/01@21:39:21,48083,967.3972
2000/01/01@21:39:22,48084,967.40232
2000/01/01@21:39:23,48085,967.365
2000/01/01@21:39:24,48086,967.3848
2000/01/01@21:39:26,48088,967.3898
2000/01/01@21:39:27,48089,967.35768
2000/01/01@21:39:28,48090,967.3898
2000/01/01@21:39:29,48091,967.3971
2000/01/01@21:39:30,48092,967.35768
2000/01/01@21:39:31,48093,967.3625
2000/01/01@21:39:32,48094,967.36744
2000/01/01@21:39:33,48095,967.3538
2000/01/01@21:39:34,48096,967.37748
2000/01/01@21:39:35,48097,967.35376
2000/01/01@21:39:36,48098,967.3661
2000/01/01@21:39:37,48099,967.37732
2000/01/01@21:39:39,48101,967.3797
2000/01/01@21:39:40,48102,967.3895
2000/01/01@21:39:41,48103,967.3882
2000/01/01@21:39:42,48104,967.4154
2000/01/01@21:39:43,48105,967.362368
2000/01/01@21:39:44,48106,967.3784
2000/01/01@21:39:45,48107,967.378368
2000/01/01@21:39:46,48108,967.3858
2000/01/01@21:39:47,48109,967.3722
2000/01/01@21:39:48,48110,967.3979
2000/01/01@21:39:49,48111,967.3697
2000/01/01@21:39:50,48112,967.41908
2000/01/01@21:39:52,48114,967.3817
2000/01/01@21:39:53,48115,967.38308
2000/01/01@21:39:54,48116,967.41032
2000/01/01@21:39:55,48117,967.4202
2000/01/01@21:39:56,48118,967.3929
2000/01/01@21:39:57,48119,967.39168
2000/01/01@21:39:58,48120,967.39908
2000/01/01@21:39:59,48121,967.3855
2000/01/01@21:40:00,48122,967.3792
2000/01/01@21:40:01,48123,967.3806
2000/01/01@21:40:02,48124,967.34092
2000/01/01@21:40:03,48125,967.3693
2000/01/01@21:40:05,48127,967.3633
2000/01/01@21:40:06,48128,967.37552
2000/01/01@21:40:07,48129,967.3658
2000/01/01@21:40:08,48130,967.37912
2000/01/01@21:40:09,48131,967.389168
2000/01/01@21:40:10,48132,967.3617
2000/01/01@21:40:11,48133,967.39528
2000/01/01@21:40:12,48134,967.4001
2000/01/01@21:40:13,48135,967.41624
2000/01/01@21:40:14,48136,967.392736
2000/01/01@21:40:15,48137,967.42504
2000/01/01@21:40:17,48139,967.4336
2000/01/01@21:40:18,48140,967.3965
2000/01/01@21:40:19,48141,967.39152
2000/01/01@21:40:20,48142,967.40624
2000/01/01@21:40:21,48143,967.39624
2000/01/01@21:40:22,48144,967.3791
2000/01/01@21:40:23,48145,967.42224
2000/01/01@21:40:24,48146,967.40984
2000/01/01@21:40:25,48147,967.3565
2000/01/01@21:40:26,48148,967.4136
2000/01/01@21:40:27,48149,967.3999
2000/01/01@21:40:28,48150,967.3974
2000/01/01@21:40:30,48152,967.3899
2000/01/01@21:40:31,48153,967.4146
2000/01/01@21:40:32,48154,967.3975
2000/01/01@21:40:33,48155,967.3973
2000/01/01@21:40:34,48156,967.4319
2000/01/01@21:40:35,48157,967.3886
2000/01/01@21:40:36,48158,967.40824
2000/01/01@21:40:37,48159,967.36744
2000/01/01@21:40:38,48160,967.42332
2000/01/01@21:40:39,48161,967.41848
2000/01/01@21:40:40,48162,967.42332
2000/01/01@21:40:41,48163,967.3986
2000/01/01@21:40:43,48165,967.4021
2000/01/01@21:40:44,48166,967.4332
2000/01/01@21:40:45,48167,967.39592
2000/01/01@21:40:46,48168,967.39824
2000/01/01@21:40:47,48169,967.40816
2000/01/01@21:40:48,48170,967.3921
2000/01/01@21:40:49,48171,967.39452
2000/01/01@21:40:50,48172,967.3982
2000/01/01@21:40:51,48173,967.38104
2000/01/01@21:40:52,48174,967.365936
2000/01/01@21:40:53,48175,967.37732
2000/01/01@21:40:55,48177,967.4279
2000/01/01@21:40:56,48178,967.3871
2000/01/01@21:40:57,48179,967.4116
2000/01/01@21:40:58,48180,967.41316
2000/01/01@21:40:59,48181,967.402
2000/01/01@21:41:00,48182,967.3883
2000/01/01@21:41:01,48183,967.40068
2000/01/01@21:41:02,48184,967.3844
2000/01/01@21:41:03,48185,967.4091
2000/01/01@21:41:04,48186,967.41292
2000/01/01@21:41:05,48187,967.4152
2000/01/01@21:41:06,48188,967.39416
2000/01/01@21:41:07,48189,967.407936
2000/01/01@21:41:09,48191,967.3881
2000/01/01@21:41:10,48192,967.3732
2000/01/01@21:41:11,48193,967.42632
2000/01/01@21:41:12,48194,967.4029
2000/01/01@21:41:13,48195,967.4288
2000/01/01@21:41:14,48196,967.40048
2000/01/01@21:41:15,48197,967.43864
2000/01/01@21:41:16,48198,967.4363
2000/01/01@21:41:17,48199,967.4138
2000/01/01@21:41:18,48200,967.3929
2000/01/01@21:41:19,48201,967.4003
2000/01/01@21:41:21,48203,967.41128
2000/01/01@21:41:22,48204,967.4
2000/01/01@21:41:23,48205,967.4201
2000/01/01@21:41:24,48206,967.38403
2000/01/01@21:41:25,48207,967.4571
2000/01/01@21:41:26,48208,967.41984
2000/01/01@21:41:27,48209,967.4014
2000/01/01@21:41:28,48210,967.422336
2000/01/01@21:41:29,48211,967.3643
2000/01/01@21:41:30,48212,967.39984
2000/01/01@21:41:31,48213,967.4222
2000/01/01@21:41:32,48214,967.401232
2000/01/01@21:41:34,48216,967.404
2000/01/01@21:41:35,48217,967.3951
2000/01/01@21:41:36,48218,967.4196
2000/01/01@21:41:37,48219,967.3787
2000/01/01@21:41:38,48220,967.39984
2000/01/01@21:41:39,48221,967.42208
2000/01/01@21:41:40,48222,967.4144
2000/01/01@21:41:41,48223,967.3748
2000/01/01@21:41:42,48224,967.394832
2000/01/01@21:41:43,48225,967.4356
2000/01/01@21:41:44,48226,967.4442
2000/01/01@21:41:46,48227,967.3998
2000/01/01@21:41:47,48229,967.41944
2000/01/01@21:41:48,48230,967.4109
2000/01/01@21:41:49,48231,967.4318
2000/01/01@21:41:50,48232,967.4442
2000/01/01@21:41:51,48233,967.4356
2000/01/01@21:41:52,48234,967.39968
2000/01/01@21:41:53,48235,967.4133
2000/01/01@21:41:54,48236,967.3996
2000/01/01@21:41:55,48237,967.43668
2000/01/01@21:41:56,48238,967.4144
2000/01/01@21:41:57,48239,967.4122
2000/01/01@21:41:59,48241,967.432
2000/01/01@21:42:00,48242,967.41424
2000/01/01@21:42:01,48243,967.4391
2000/01/01@21:42:02,48244,967.44024
2000/01/01@21:42:03,48245,967.402
2000/01/01@21:42:04,48246,967.4291
2000/01/01@21:42:05,48247,967.417968
2000/01/01@21:42:06,48248,967.4168
2000/01/01@21:42:07,48249,967.4314
2000/01/01@21:42:08,48250,967.4314
2000/01/01@21:42:09,48251,967.4229
2000/01/01@21:42:10,48252,967.4291
2000/01/01@21:42:12,48254,967.417968
2000/01/01@21:42:13,48255,967.421632
2000/01/01@21:42:14,48256,967.4205
2000/01/01@21:42:15,48257,967.40296
2000/01/01@21:42:16,48258,967.405632
2000/01/01@21:42:17,48259,967.4278
2000/01/01@21:42:18,48260,967.42776
2000/01/01@21:42:19,48261,967.44616
2000/01/01@21:42:20,48262,967.43784
2000/01/01@21:42:21,48263,967.409
2000/01/01@21:42:22,48264,967.4213
2000/01/01@21:42:23,48265,967.4015
2000/01/01@21:42:25,48267,967.42504
2000/01/01@21:42:26,48268,967.3978
2000/01/01@21:42:27,48269,967.3977
